Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
A. 机房采用二级、三级耐火等级的建筑材料，重要部位采用一级耐火等级的材料
B. 机房所有设备的金属外壳、各类金属管道、金属线糟、建筑物金属结构等结构等全部进行电位连接并接地
C. 在机房吊顶上和活动地板下都设置火灾探测器
D. 主机房内绝缘体的静电电位不大于1KV 5.2.5主机房和辅助区的绝缘体的静电电位不应大于1KV 。 根据《EIA/TIA568A/B商用建筑物电信布线标准-1995》，综合布线系统分为三个等级，其中增强型综台布线等级要求每个工作区至少有(25)个以上信息插座。",答案：B,"解析：综合布线 增强型综台布线系统配置： (1)每个工作区(站)有两个以上信息插座； (2)每个工作区(站)的配线电缆均为一条独立的4对双绞线，引至楼层配线架； (3)采用夹接式(110A系列)或接插式(110P系列)交接硬件； (4)每个工作区(站)的干线电缆(即楼层配线架至设备问总配线架)至少有3对双绞线。3.综合型 适用于综合布线系统中配置标准较高的场合，用光缆和铜芯电缆混合组网。综合型综合布线系统配登： (1)在基本型和增强型综合布线系统的基础上增设光缆系统； (2)在每个基本型工作区的干线电缆中至少配有2对双
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-LAW-001 法律法规基础、合同法、招投标法与政府采购法考点
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,配置变更知识产权与法律法规,T-LAW-001,法律法规基础、合同法、招投标法与政府采购法考点,questions.full.clean.md,未知未知上午 第 24 题 / line 6840,未知-未知-上午-24,未知,未知,上午,24,下列关于电子信息机房的设计中， (24) 不符合《电子信息系统机房设计规范GB50174-2008》的要求。,"A. 机房采用二级、三级耐火等级的建筑材料，重要部位采用一级耐火等级的材料
B. 机房所有设备的金属外壳、各类金属管道、金属线糟、建筑物金属结构等结构等全部进行电位连接并接地
C. 在机房吊顶上和活动地板下都设置火灾探测器
D. 主机房内绝缘体的静电电位不大于1KV 5.2.5主机房和辅助区的绝缘体的静电电位不应大于1KV 。 根据《EIA/TIA568A/B商用建筑物电信布线标准-1995》，综合布线系统分为三个等级，其中增强型综台布线等级要求每个工作区至少有(25)个以上信息插座。",B,综合布线 增强型综台布线系统配置： (1)每个工作区(站)有两个以上信息插座； (2)每个工作区(站)的配线电缆均为一条独立的4对双绞线，引至楼层配线架； (3)采用夹接式(110A系列)或接插式(110P系列)交接硬件； (4)每个工作区(站)的干线电缆(即楼层配线架至设备问总配线架)至少有3对双绞线。3.综合型 适用于综合布线系统中配置标准较高的场合，用光缆和铜芯电缆混合组网。综合型综合布线系统配登： (1)在基本型和增强型综合布线系统的基础上增设光缆系统； (2)在每个基本型工作区的干线电缆中至少配有2对双,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:f74410c8f34df30a802a3ed8,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::配置变更知识产权与法律法规 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-LAW-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 26 题】系统运行安全和保护的层次按照粒度从粗到细排序为(26)
A. 系统级安全，资源访问安全，数据域安全，功栽性安全
B. 系统级安全，资源访问安全，功能性安全，数据域安全
C. 资源访问安全，系统级安全，数据域安全，功能性安全
D. 资源访问安全，系统级安全，功能性安全，数据域安全",答案：B,"解析：课本内容关于与操作型数据库相比，娄数据仓库的主要特点如下。 (1)面向主题：操作型数据库的数据面向事务处理，各个业务系统之问各自分离，而数据仓库中的数据按主题进行组织。主题指的是用户使用数据仓库进行决策时所关心的某些方面，一个主题通常与多个操作型系统相关。 (2)集成：面向事务处理的操作型数据库通常与某些特定的应用楣关，数据库之间相互独立，并且往往是异构的。而数据仓库中的数据是在对原有分散的数据库数据抽取、清理的基础上经过系统加工、汇总和整理得到的，消除了源数据中的不一一致性，保证数据仓库内的信息是整个企业的一致
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-CROSS-001 高频跨域概念辨析与易错点
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,综合专题与跨域辨析,T-CROSS-001,高频跨域概念辨析与易错点,questions.full.clean.md,未知未知上午 第 26 题 / line 6919,未知-未知-上午-26,未知,未知,上午,26,系统运行安全和保护的层次按照粒度从粗到细排序为(26),"A. 系统级安全，资源访问安全，数据域安全，功栽性安全
B. 系统级安全，资源访问安全，功能性安全，数据域安全
C. 资源访问安全，系统级安全，数据域安全，功能性安全
D. 资源访问安全，系统级安全，功能性安全，数据域安全",B,课本内容关于与操作型数据库相比，娄数据仓库的主要特点如下。 (1)面向主题：操作型数据库的数据面向事务处理，各个业务系统之问各自分离，而数据仓库中的数据按主题进行组织。主题指的是用户使用数据仓库进行决策时所关心的某些方面，一个主题通常与多个操作型系统相关。 (2)集成：面向事务处理的操作型数据库通常与某些特定的应用楣关，数据库之间相互独立，并且往往是异构的。而数据仓库中的数据是在对原有分散的数据库数据抽取、清理的基础上经过系统加工、汇总和整理得到的，消除了源数据中的不一一致性，保证数据仓库内的信息是整个企业的一致,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:6d2808c350fbb8d7694c41d7,ruankao ruankao::anki_build::20260520_221409 ruankao::cross_topic ruankao::difficulty::3 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-CROSS-001 ruankao::trap ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 31 题】某政府部门拟利用中央财政资金建设电子政务项目，关于建设方的立项管理，下列做法中不符合有关规定的是(31)。
A. 建设单位在编制项目建议书时专门组织项目需求分析，形成需求分析报告，报送项目审批部门
B. 建设方在项目建议书获得批复后，招标选定有资格的第三方工程咨询机构编制可行性研究报告，报送项目审批部门
C. 建设方在可行性研究报告获得批复后，向有关部门申请项目前期工作经费，前期工作经费计入项目总投资
D. 建设方在可行性研究报告获得批复后，委托有资格的第三方工程咨询机构出具评估意见，连同批复的项目建议书，作为项目建设的主要依据",答案：C,"解析：挣值技术表现形式各异，是一种通用的绩效测量方法。它将项目范围、成本(或资源)、进度整合在一起，帮助项目管理团队评估项目绩效。 ### 参考答案：A 关于项目进度管理中的活动历时估算的叙述，(35)是正确的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-PROC-001 合同类型、风险分配与采购决策
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,questions.full.clean.md,未知未知上午 第 31 题 / line 7001,未知-未知-上午-31,未知,未知,上午,31,某政府部门拟利用中央财政资金建设电子政务项目，关于建设方的立项管理，下列做法中不符合有关规定的是(31)。,"A. 建设单位在编制项目建议书时专门组织项目需求分析，形成需求分析报告，报送项目审批部门
B. 建设方在项目建议书获得批复后，招标选定有资格的第三方工程咨询机构编制可行性研究报告，报送项目审批部门
C. 建设方在可行性研究报告获得批复后，向有关部门申请项目前期工作经费，前期工作经费计入项目总投资
D. 建设方在可行性研究报告获得批复后，委托有资格的第三方工程咨询机构出具评估意见，连同批复的项目建议书，作为项目建设的主要依据",C,挣值技术表现形式各异，是一种通用的绩效测量方法。它将项目范围、成本(或资源)、进度整合在一起，帮助项目管理团队评估项目绩效。 ### 参考答案：A 关于项目进度管理中的活动历时估算的叙述，(35)是正确的,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:ca0dfe681c69ee993732c522,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-PROC-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 35 题】关于项目进度管理中的活动历时估算的叙述，(35)是正确的。
A. 活动历时估算应给出尽量准确的结果，不应给出变化范围，例如：2周±2天
B. 多方案分析法是一种常用的活动历时估算方法
C. 常用的活动历时估算方法包括类比估算、参数估算、三点估算法和后备分析法
D. 类比估算法也称为自下而上估算法，常用于项目早期的活动历时估算",答案：C,"解析：面积法 ![fe65f66482467f913be596f153620db6.jpeg]([IMAGE: 48.png]) 图2右侧是单代号网络图(单位为工作日)，左侧是图列。在确保安装集成活动尽早开始的前提下，软件开发活动可以推迟(37)个工作日。 ![111c4c3b05a142a415605301681ac43f.jpeg]([IMAGE: 49.png]) 所以软件开发活动可以推迟1个工作日 快速跟进是进度控制的手段之一。以下对快速跟进的理解，(38)是正确的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-SCH-003 关键路径、总时差、自由时差与网络图判断
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,questions.full.clean.md,未知未知上午 第 35 题 / line 7080,未知-未知-上午-35,未知,未知,上午,35,关于项目进度管理中的活动历时估算的叙述，(35)是正确的。,"A. 活动历时估算应给出尽量准确的结果，不应给出变化范围，例如：2周±2天
B. 多方案分析法是一种常用的活动历时估算方法
C. 常用的活动历时估算方法包括类比估算、参数估算、三点估算法和后备分析法
D. 类比估算法也称为自下而上估算法，常用于项目早期的活动历时估算",C,面积法 ![fe65f66482467f913be596f153620db6.jpeg]([IMAGE: 48.png]) 图2右侧是单代号网络图(单位为工作日)，左侧是图列。在确保安装集成活动尽早开始的前提下，软件开发活动可以推迟(37)个工作日。 ![111c4c3b05a142a415605301681ac43f.jpeg]([IMAGE: 49.png]) 所以软件开发活动可以推迟1个工作日 快速跟进是进度控制的手段之一。以下对快速跟进的理解，(38)是正确的,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:91ea1e083036c831a5e589a9,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::进度管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCH-003 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 38 题】快速跟进是进度控制的手段之一。以下对快速跟进的理解，(38)是正确的。
A. 调整部分工作的顺序关系，使用网络图和关键路径分析等进度计划工具，尽可能将一些工作并行进行
B. 充分利用周六、周日或晚上等非工作时间段实施项目
C. 充分发挥每一个成员的作用，用积极的绩效考核方法，提升每个成员的技能水平和绩效
D. 加强项目干系人之间的交流和沟通，以加快项目的进度",答案：D,"解析：关键链法是一种进度网络分析技术，可以根据有限的资源对项目进度计划进行调整。关键链法结合了确定性与随机性办法。开始时利用进度模型中活动持续时间的估算，根据给定的依赖关系与限制条件绘制项目进度网络图，然后计算关键路径。在确定关键路径后，将资源的有无与多寡的情况考虑进去，确定资源限制进度计划。这种资源限制进度计划经常改变项目的关键路径。帕肯森定律：工作总是拖延到它所允许最迟完成的那一天。原因：：主观原因：没有压力就没有动力：客观原因：没有激励就没有动力：避免的方式：安全裕量(浮动时间)不要放在具体的活动上，而是集中管
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：关键路径、沟通、干系人
关联专题：T-SCH-003 关键路径、总时差、自由时差与网络图判断
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,进度管理,T-SCH-003,关键路径、总时差、自由时差与网络图判断,questions.full.clean.md,未知未知上午 第 38 题 / line 7159,未知-未知-上午-38,未知,未知,上午,38,快速跟进是进度控制的手段之一。以下对快速跟进的理解，(38)是正确的。,"A. 调整部分工作的顺序关系，使用网络图和关键路径分析等进度计划工具，尽可能将一些工作并行进行
B. 充分利用周六、周日或晚上等非工作时间段实施项目
C. 充分发挥每一个成员的作用，用积极的绩效考核方法，提升每个成员的技能水平和绩效
D. 加强项目干系人之间的交流和沟通，以加快项目的进度",D,关键链法是一种进度网络分析技术，可以根据有限的资源对项目进度计划进行调整。关键链法结合了确定性与随机性办法。开始时利用进度模型中活动持续时间的估算，根据给定的依赖关系与限制条件绘制项目进度网络图，然后计算关键路径。在确定关键路径后，将资源的有无与多寡的情况考虑进去，确定资源限制进度计划。这种资源限制进度计划经常改变项目的关键路径。帕肯森定律：工作总是拖延到它所允许最迟完成的那一天。原因：：主观原因：没有压力就没有动力：客观原因：没有激励就没有动力：避免的方式：安全裕量(浮动时间)不要放在具体的活动上，而是集中管,自动解析未逐项展开；保留原选项供刷题排除。,关键路径、沟通、干系人,sha256:287ab83f21e1747bafce503f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::进度管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCH-003 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 41 题】在对一项任务的检查中，项目经理发现一个团队成员正在用与WBS词典规定不符的方法来完成这项工作。项目经理应首先(41)。
A. 告诉这名团队成员采取纠正措施。
B. 确定这种方法对职能经理而言是否尚可接受的
C. 问这名团队成员，这种变化是否必要
D. 确定这种变化是否改变了工作包的范围",答案：D,"解析：考查范围确认知识 范围确认是客户等项目干系人正式验收并接受已完成的项目可交付物的过程。也称范围确认过程为范围核实过程。项目范围确认包括审查项目可交付物以保证每一交付物令人满意地完成。如果项目在早期被终止，项目范围确认过程将记录其完成的情况。 项目范围确认应该贯穿项目的始终。范围确认与质量控制不同，范围确认是有关工作结果的接受问题，而质量控制是有关工作结果正确与否，质量控制一般在范围确认之前完成，当然也可并行进行。 范围确认又叫移交或验收。项目或项目阶段结束时，项目班子在将项目最终交付成果交给使用者或接受者之前，接
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：WBS
关联专题：T-SCOPE-002 WBS、工作包、WBS 字典与范围基准
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,questions.full.clean.md,未知未知上午 第 41 题 / line 7213,未知-未知-上午-41,未知,未知,上午,41,在对一项任务的检查中，项目经理发现一个团队成员正在用与WBS词典规定不符的方法来完成这项工作。项目经理应首先(41)。,"A. 告诉这名团队成员采取纠正措施。
B. 确定这种方法对职能经理而言是否尚可接受的
C. 问这名团队成员，这种变化是否必要
D. 确定这种变化是否改变了工作包的范围",D,考查范围确认知识 范围确认是客户等项目干系人正式验收并接受已完成的项目可交付物的过程。也称范围确认过程为范围核实过程。项目范围确认包括审查项目可交付物以保证每一交付物令人满意地完成。如果项目在早期被终止，项目范围确认过程将记录其完成的情况。 项目范围确认应该贯穿项目的始终。范围确认与质量控制不同，范围确认是有关工作结果的接受问题，而质量控制是有关工作结果正确与否，质量控制一般在范围确认之前完成，当然也可并行进行。 范围确认又叫移交或验收。项目或项目阶段结束时，项目班子在将项目最终交付成果交给使用者或接受者之前，接,自动解析未逐项展开；保留原选项供刷题排除。,WBS,sha256:0aea6625f975df813e562195,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 45 题】某项目经理已经完成了WBS和每个工作包的成本估算。要根据这些数据编制项目成本估算，该项目经理要(45)。
A. 使用WBS的最高层次进行类比估算
B. 计算工作包和风险储备估算的总和
C. 把工作包估算累计成为项目估算总和
D. 获得专家对项目成本总计划意见 答案：""B，计算工作包估算和风险储备的总和。 "" 估算必须包括用于风险的储备。这种储备可以是时间或成本的储备。 某ERP软件开发项目共有12个模块，项目经理对较件进行了成本预算，预算每个模块的开发成本为5万元，按照项目管理计划，每月开发一个模块，12个月完成开发工作。在项目进行到第3个月底的时候，项目经理对照计划，发现刚完成了2个模块的开发工作，经统计，实际花费的成本为15万元。若按照目前的绩效情况，到所有模块开发完成时预计托费的总成本为(46)。",答案：B,"解析：15*12/2=90参考答案：A 人员配备管理计划描述何时以及怎样满足人力资源需求。关于人员配备管理计划的叙述中，(47)是正确的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：风险、WBS、ERP
关联专题：T-SCOPE-002 WBS、工作包、WBS 字典与范围基准
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,questions.full.clean.md,未知未知上午 第 45 题 / line 7316,未知-未知-上午-45,未知,未知,上午,45,某项目经理已经完成了WBS和每个工作包的成本估算。要根据这些数据编制项目成本估算，该项目经理要(45)。,"A. 使用WBS的最高层次进行类比估算
B. 计算工作包和风险储备估算的总和
C. 把工作包估算累计成为项目估算总和
D. 获得专家对项目成本总计划意见 答案：""B，计算工作包估算和风险储备的总和。 "" 估算必须包括用于风险的储备。这种储备可以是时间或成本的储备。 某ERP软件开发项目共有12个模块，项目经理对较件进行了成本预算，预算每个模块的开发成本为5万元，按照项目管理计划，每月开发一个模块，12个月完成开发工作。在项目进行到第3个月底的时候，项目经理对照计划，发现刚完成了2个模块的开发工作，经统计，实际花费的成本为15万元。若按照目前的绩效情况，到所有模块开发完成时预计托费的总成本为(46)。",B,15*12/2=90参考答案：A 人员配备管理计划描述何时以及怎样满足人力资源需求。关于人员配备管理计划的叙述中，(47)是正确的,自动解析未逐项展开；保留原选项供刷题排除。,风险、WBS、ERP,sha256:517450d11fd7b1e1d4b7f048,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 47 题】人员配备管理计划描述何时以及怎样满足人力资源需求。关于人员配备管理计划的叙述中，(47)是正确的。
A. 制定人员配备管理计划可采用工作分解结构、组织分解结构和资源分解结构等描述工具
B. 项目人力资源计划可以是正式或非正式的，但人员配备管理管理计划是不能省略的正式计划
C. 人员配备管理计划通过通常制定人员需求和人力资源时间安排，不涉及人员培训和奖惩措施
D. 项目人力资源计划是项目人员配备管理计划的一个分计划",答案：B,"解析：项目团队建设对项目的成功至关重要，在项目经理的下述做法中，有可能不利于团队建设的是奖励加班的成员。而计划不周、方法不当、效率不高而导致的加班便不在奖励之列，否则会破坏团队建设。参考答案：B 关于项目管理环境中的冲突管理的叙述中，(49)是正确的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-SCOPE-002 WBS、工作包、WBS 字典与范围基准
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,范围管理,T-SCOPE-002,WBS、工作包、WBS 字典与范围基准,questions.full.clean.md,未知未知上午 第 47 题 / line 7339,未知-未知-上午-47,未知,未知,上午,47,人员配备管理计划描述何时以及怎样满足人力资源需求。关于人员配备管理计划的叙述中，(47)是正确的。,"A. 制定人员配备管理计划可采用工作分解结构、组织分解结构和资源分解结构等描述工具
B. 项目人力资源计划可以是正式或非正式的，但人员配备管理管理计划是不能省略的正式计划
C. 人员配备管理计划通过通常制定人员需求和人力资源时间安排，不涉及人员培训和奖惩措施
D. 项目人力资源计划是项目人员配备管理计划的一个分计划",B,项目团队建设对项目的成功至关重要，在项目经理的下述做法中，有可能不利于团队建设的是奖励加班的成员。而计划不周、方法不当、效率不高而导致的加班便不在奖励之列，否则会破坏团队建设。参考答案：B 关于项目管理环境中的冲突管理的叙述中，(49)是正确的,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:e9923e206b2224de536d3795,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::范围管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-SCOPE-002 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 49 题】关于项目管理环境中的冲突管理的叙述中，(49)是正确的。
A. 通过建立团队基本规则及实施可行的项目管理经验，冲突是可以避免的
B. 解决冲突最理想方法是求同存异
C. 冲突管理的最终目的是消除意见分歧
D. 不管冲突对项目的影响是正面的还是负面的，项目经理都有责任处理它",答案：B,"解析：冲突是不可避免的：解决冲突最理想方法是问题的解决：冲突管理的最终目的是问题解决；不管冲突对项目的影响是正面的还是负面的，项目经理都有责任处理它。 参考答案：B 某电信企业要建设一个CRM系统(包括呼叫中心和客服中心)，系统集成一级资质企业甲和系统集成二级资质企业乙参与该系统建设。关于合同的签订，下面说法中，(50)是正确的
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：概念定义/场景判断
关联专题：T-HR-001 项目人力资源管理：组织计划、团队建设与团队管理
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,人力资源与沟通管理,T-HR-001,项目人力资源管理：组织计划、团队建设与团队管理,questions.full.clean.md,未知未知上午 第 49 题 / line 7360,未知-未知-上午-49,未知,未知,上午,49,关于项目管理环境中的冲突管理的叙述中，(49)是正确的。,"A. 通过建立团队基本规则及实施可行的项目管理经验，冲突是可以避免的
B. 解决冲突最理想方法是求同存异
C. 冲突管理的最终目的是消除意见分歧
D. 不管冲突对项目的影响是正面的还是负面的，项目经理都有责任处理它",B,冲突是不可避免的：解决冲突最理想方法是问题的解决：冲突管理的最终目的是问题解决；不管冲突对项目的影响是正面的还是负面的，项目经理都有责任处理它。 参考答案：B 某电信企业要建设一个CRM系统(包括呼叫中心和客服中心)，系统集成一级资质企业甲和系统集成二级资质企业乙参与该系统建设。关于合同的签订，下面说法中，(50)是正确的,自动解析未逐项展开；保留原选项供刷题排除。,概念定义/场景判断,sha256:c3e5b489cf54fb1bd3b25c38,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::人力资源与沟通管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-HR-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 51 题】建设方和承建方甲就某信息系统建设项目进行了多次合同谈判均未达成一致，未能签定系统建设合同，但在谈判期间建设方获悉了甲的行业关键技术指标。之后建设方与另一承建方乙经过合同谈判后就系统建设签定了合同，同时将甲的关键技术指标透露给乙，导致甲蒙受损失。下列说法中，(51)是正确的。
A. 建设方对甲蒙受的损失应承担赔偿责任
B. 建设方和甲未签定合同，对甲蒙受的损失不应承担赔偿责任
C. 乙和甲未签定合同，对甲蒙受的损失不应承担赔偿责任
D. 甲的损失是由于其自身保密工作未做好，其损失应全部由其自身承担",答案：A,"解析：建设方对甲蒙受的损失应承担赔偿责任。建设方和承建方甲就某信息系统建设项目进行了多次合同谈判均未达成一致，未能签定系统建设合同，但在谈判期间建设方获悉了甲的行业关键技术指标。之后建设方与另一承建方乙经过合同谈判后就系统建设签定了合同，同时将甲的关键技术指标透露给乙，导致甲蒙受损失。 参考答案：A 某系统集成商M公司于甲方签订了一份电子商务平台建设项目，合同中规定，如果系统交付后存在质量问题，系统集成商Ｍ应提供免费的及时维护服务，M公司按合同要求交付了系统，双方签订了验收报告。在此后的一年内，M公司及时响应了甲方的维
错项分析：按选项关键词逐项排除；本轮自动解析不扩写未能稳定定位的错项。
题干信号：合同
关联专题：T-PROC-001 合同类型、风险分配与采购决策
可迁移考点：把题干关键词映射回专题判断规则。",真题刷题卡,B,3,上午选择,采购与合同管理,T-PROC-001,合同类型、风险分配与采购决策,questions.full.clean.md,未知未知上午 第 51 题 / line 7396,未知-未知-上午-51,未知,未知,上午,51,建设方和承建方甲就某信息系统建设项目进行了多次合同谈判均未达成一致，未能签定系统建设合同，但在谈判期间建设方获悉了甲的行业关键技术指标。之后建设方与另一承建方乙经过合同谈判后就系统建设签定了合同，同时将甲的关键技术指标透露给乙，导致甲蒙受损失。下列说法中，(51)是正确的。,"A. 建设方对甲蒙受的损失应承担赔偿责任
B. 建设方和甲未签定合同，对甲蒙受的损失不应承担赔偿责任
C. 乙和甲未签定合同，对甲蒙受的损失不应承担赔偿责任
D. 甲的损失是由于其自身保密工作未做好，其损失应全部由其自身承担",A,建设方对甲蒙受的损失应承担赔偿责任。建设方和承建方甲就某信息系统建设项目进行了多次合同谈判均未达成一致，未能签定系统建设合同，但在谈判期间建设方获悉了甲的行业关键技术指标。之后建设方与另一承建方乙经过合同谈判后就系统建设签定了合同，同时将甲的关键技术指标透露给乙，导致甲蒙受损失。 参考答案：A 某系统集成商M公司于甲方签订了一份电子商务平台建设项目，合同中规定，如果系统交付后存在质量问题，系统集成商Ｍ应提供免费的及时维护服务，M公司按合同要求交付了系统，双方签订了验收报告。在此后的一年内，M公司及时响应了甲方的维,自动解析未逐项展开；保留原选项供刷题排除。,合同,sha256:9c619fa3310e4fbae4e46613,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::采购与合同管理 ruankao::exam_use::上午选择 ruankao::importance::B ruankao::question ruankao::source::past_exam ruankao::topic::T-PROC-001 ruankao::type::真题刷题卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::真题刷题::上午选择题,RuankaoTopicCard,"【未知未知上午 第 52 题】某系统集成商M公司于甲方签订了一份电子商务平台建设项目，合同中规定，如果系统交付后存在质量问题，系统集成商Ｍ应提供免费的及时维护服务，M公司按合同要求交付了系统，双方签订了验收报告。在此后的一年内，M公司及时响应了甲方的维护要求，年之后，M公司向甲方提出此后的技术服务应该为有偿服务，甲方认为合同中提到的免费服务并无具体期限，M公司的收费要求是不合理的。下列说法中(52)是最恰当的。
A. 因为合同中规定的免费服务并无具体期限，因此M公司要求收费不合理
B. 应对甲方的服务要求进行分类，如是处理质量问题，则M公司应无限期免费服务
C. M公司已经提供了一年的免费服务，此后要求对服务收费是合理的
