Deck,NoteType,Front,Back,Extra,CardType,Importance,Difficulty,ExamUse,KnowledgeDomain,SourceTopicID,SourceTopicName,SourceFile,SourceLocator,RelatedQuestionIDs,QuestionYear,QuestionSession,QuestionPart,QuestionNumber,QuestionStem,Options,Answer,Explanation,WrongOptionAnalysis,ExamSignal,Checksum,TagsText,QualityScore,QualityStatus,ReviewNotes
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-001_下午案例题通用审题与答题方法,RuankaoTopicCard,案例题中哪些信号常指向变更/范围问题？,客户新增需求、口头承诺、未走审批、需求频繁变化、做了范围外工作、验收争议。,优先联想到范围基准、变更控制和确认范围。,关键词识别卡,A,3,下午案例,案例分析专题,T-CASE-001,下午案例题通用审题与答题方法,topic_learning_packages/topics/14_案例分析专题/T-CASE-001_专题学习包_下午案例题通用审题与答题方法.md,topic package,,,,,,,,,,,,sha256:af55c36dd3db017bd36864d2,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-002_进度延误与成本超支案例专项模板,RuankaoTopicCard,进度延期案例通常从哪些角度分析原因？,估算不准、关键路径未识别、资源能力不足、沟通机制弱、需求变更导致返工、盲目赶工或快速跟进。,措施要结合关键路径、资源优化、变更控制和沟通机制。,案例模板卡,A,3,下午案例,案例分析专题,T-CASE-002,进度延误与成本超支案例专项模板,topic_learning_packages/topics/14_案例分析专题/T-CASE-002_专题学习包_进度延误与成本超支案例专项模板.md,topic package,,,,,,,,,,,,sha256:8576d3abfac80ee2d2200a31,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-002_进度延误与成本超支案例专项模板,RuankaoTopicCard,成本超支案例的答题链是什么？,计算绩效指标 → 判断超支/滞后 → 找范围、采购、返工、资源效率原因 → 提出成本控制和变更控制措施。,不要只写公式，下午题要写管理解释。,案例模板卡,A,3,下午案例,案例分析专题,T-CASE-002,进度延误与成本超支案例专项模板,topic_learning_packages/topics/14_案例分析专题/T-CASE-002_专题学习包_进度延误与成本超支案例专项模板.md,topic package,,,,,,,,,,,,sha256:03df56efe9ef2c1d9002a05e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-003_范围蔓延、变更失控与合同纠纷案例模板,RuankaoTopicCard,范围蔓延案例的典型错误链是什么？,绕过项目经理或流程 → 口头新增需求 → 未分析影响 → 未更新基准 → 工期和成本失控。,答题时落到需求管理、范围基准和整体变更控制。,案例模板卡,A,3,下午案例,案例分析专题,T-CASE-003,范围蔓延、变更失控与合同纠纷案例模板,topic_learning_packages/topics/14_案例分析专题/T-CASE-003_专题学习包_范围蔓延变更失控与合同纠纷案例模板.md,topic package,,,,,,,,,,,,sha256:1976a37fcab7ffd9f5dc1f8a,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-003 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-CASE-003_范围蔓延、变更失控与合同纠纷案例模板,RuankaoTopicCard,范围蔓延 vs 合法变更的核心区别是什么？,范围蔓延是未经控制增加范围；合法变更是提出、分析、批准并更新计划/基准后的范围调整。,客户提出新需求不是问题，绕过变更控制才是问题。,辨析卡,A,3,下午案例,案例分析专题,T-CASE-003,范围蔓延、变更失控与合同纠纷案例模板,topic_learning_packages/topics/14_案例分析专题/T-CASE-003_专题学习包_范围蔓延变更失控与合同纠纷案例模板.md,line 1,,,,,,,,,,,,sha256:db92d5d46bcea891f1f1f2fa,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-CASE-003 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-COM-002_沟通管理与干系人冲突案例模板,RuankaoTopicCard,沟通与干系人冲突案例常见根因有哪些？,干系人识别不全、沟通计划缺失、信息发布不及时、反馈确认机制弱、会议纪要和决议缺少记录。,措施应包括识别干系人、制定沟通管理计划、建立确认和升级机制。,案例模板卡,A,3,下午案例,案例分析专题,T-COM-002,沟通管理与干系人冲突案例模板,topic_learning_packages/topics/14_案例分析专题/T-COM-002_专题学习包_沟通管理与干系人冲突案例模板.md,topic package,,,,,,,,,,,,sha256:e2f170c069ecbe1c32c709c4,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-002 ruankao::type::案例模板卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::案例分析专题::T-COM-002_沟通管理与干系人冲突案例模板,RuankaoTopicCard,题干出现哪些信号时，应想到干系人参与管理？,关键用户不配合、部门冲突、需求方意见变化、满意度低、抵制项目、沟通对象遗漏。,不是所有冲突都先找技术方案，很多是参与和沟通问题。,关键词识别卡,A,3,下午案例,案例分析专题,T-COM-002,沟通管理与干系人冲突案例模板,topic_learning_packages/topics/14_案例分析专题/T-COM-002_专题学习包_沟通管理与干系人冲突案例模板.md,topic package,,,,,,,,,,,,sha256:57b7ad30e9813c29c1a0c696,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::案例分析专题 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-COM-002 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-ORG-001_组织结构、项目经理权限与_PMO,RuankaoTopicCard,职能型、矩阵型、项目型组织中项目经理权限如何变化？,职能型最低，矩阵型居中，项目型最高。,弱矩阵更接近职能型；强矩阵更接近项目型。,辨析卡,A,2,上午选择,综合专题与跨域辨析,T-ORG-001,组织结构、项目经理权限与 PMO,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,topic package,,,,,,,,,,,,sha256:8d1cf48518a035c556cfce45,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-ORG-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-ORG-001_组织结构、项目经理权限与_PMO,RuankaoTopicCard,PMO vs 项目经理的核心区别是什么？,PMO 关注组织层面的项目管理标准、方法、资源协调和治理；项目经理关注单个项目目标达成。,题干若是跨项目资源、方法论和治理，多指 PMO。,辨析卡,A,2,上午选择,综合专题与跨域辨析,T-ORG-001,组织结构、项目经理权限与 PMO,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,line 1,,,,,,,,,,,,sha256:484e9d9574a52461a3ee479e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-ORG-001 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-ORG-001_组织结构、项目经理权限与_PMO,RuankaoTopicCard,矩阵型组织最典型的题干信号是什么？,成员同时向职能经理和项目经理汇报，存在双重汇报和资源冲突。,权力大小取决于弱矩阵、平衡矩阵或强矩阵。,关键词识别卡,A,2,上午选择,综合专题与跨域辨析,T-ORG-001,组织结构、项目经理权限与 PMO,topic_learning_packages/topics/99_综合专题与跨域辨析/T-ORG-001_专题学习包_组织结构项目经理权限与PMO.md,topic package,,,,,,,,,,,,sha256:3ebffd554b549153f35b7a60,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-ORG-001 ruankao::type::关键词识别卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-RISK-003_风险、问题、变更与应急措施的跨域辨析,RuankaoTopicCard,风险、问题、变更三者如何区分？,风险是未发生的不确定事件；问题是已发生的影响事项；变更是对已批准基准、计划或交付物的修改请求。,题干先判断事件状态，再决定用风险登记册、问题日志还是变更请求。,辨析卡,A,2,上午选择,综合专题与跨域辨析,T-RISK-003,风险、问题、变更与应急措施的跨域辨析,topic_learning_packages/topics/99_综合专题与跨域辨析/T-RISK-003_专题学习包_风险问题变更与应急措施跨域辨析.md,topic package,,,,,,,,,,,,sha256:f15c9e914aee222935526c1c,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-003 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-RISK-003_风险、问题、变更与应急措施的跨域辨析,RuankaoTopicCard,已识别风险真正发生后，管理动作链是什么？,确认影响 → 启动应急计划或权变措施 → 更新问题日志和风险登记册 → 必要时提出变更请求 → 沟通干系人。,风险发生后常常会引出问题处理和变更控制。,流程卡,A,3,下午案例,综合专题与跨域辨析,T-RISK-003,风险、问题、变更与应急措施的跨域辨析,topic_learning_packages/topics/99_综合专题与跨域辨析/T-RISK-003_专题学习包_风险问题变更与应急措施跨域辨析.md,topic package,,,,,,,,,,,,sha256:85a29954a62e6baa70099ad5,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::下午案例 ruankao::importance::A ruankao::topic ruankao::topic::T-RISK-003 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-SCOPE-003_范围确认、质量控制、验收与测试的边界辨析,RuankaoTopicCard,从测试通过到客户验收，合理顺序是什么？,先控制质量得到核实的可交付成果，再进行确认范围取得客户/干系人的正式验收。,测试通过不等于客户已验收。,流程卡,A,2,上午选择,综合专题与跨域辨析,T-SCOPE-003,范围确认、质量控制、验收与测试的边界辨析,topic_learning_packages/topics/99_综合专题与跨域辨析/T-SCOPE-003_专题学习包_范围确认质量控制验收与测试边界辨析.md,topic package,,,,,,,,,,,,sha256:9b58c1a5feb4ecf1ae23a9cc,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-003 ruankao::type::流程卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-SCOPE-003_范围确认、质量控制、验收与测试的边界辨析,RuankaoTopicCard,确认范围 vs 控制范围的核心区别是什么？,确认范围是正式验收已完成可交付成果；控制范围是监控范围基准并处理范围偏差。,验收看确认范围；范围蔓延或偏离基准看控制范围。,辨析卡,A,2,上午选择,综合专题与跨域辨析,T-SCOPE-003,范围确认、质量控制、验收与测试的边界辨析,topic_learning_packages/topics/99_综合专题与跨域辨析/T-SCOPE-003_专题学习包_范围确认质量控制验收与测试边界辨析.md,line 3,,,,,,,,,,,,sha256:ec3e3ce5cec8555cc853562f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-003 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::综合专题与跨域辨析::T-SCOPE-003_范围确认、质量控制、验收与测试的边界辨析,RuankaoTopicCard,核实的可交付成果 vs 验收的可交付成果有什么区别？,核实的可交付成果是质量控制后确认合格的成果；验收的可交付成果是客户/干系人正式接受的成果。,前者偏内部质量检查，后者偏外部验收。,辨析卡,A,2,上午选择,综合专题与跨域辨析,T-SCOPE-003,范围确认、质量控制、验收与测试的边界辨析,topic_learning_packages/topics/99_综合专题与跨域辨析/T-SCOPE-003_专题学习包_范围确认质量控制验收与测试边界辨析.md,line 140,,,,,,,,,,,,sha256:e0aacc6d08f3346eecd58f03,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::综合专题与跨域辨析 ruankao::exam_use::上午选择 ruankao::importance::A ruankao::topic ruankao::topic::T-SCOPE-003 ruankao::type::辨析卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,挣值管理 EVM 试图同时回答哪三个问题？,按计划应该完成多少、实际完成了多少、实际花了多少钱。,对应三个基础量：PV、EV、AC。EVM 的价值是把范围、进度、成本放到同一货币口径下比较。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:919b71d09e40c0c9f12b7301,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,PV（Planned Value）是什么？,计划价值：到某一时点，按计划应该完成工作的预算价值。,关键词是“计划应该”。PV 不看实际完成情况。项目完工时 PV 总额等于 BAC。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:e5618dc19445678d7e2f4f2d,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,EV（Earned Value）是什么？,挣值：实际完成工作的预算价值。,EV 不是实际花费，而是“已完成产出按预算值多少钱”。它是 EVM 中最关键也最容易混的量。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:30b785e39802c99969ff0834,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,AC（Actual Cost）是什么？,实际成本：完成与 EV 对应工作实际发生的成本。,AC 来自实际花费，但口径要和 PV/EV 保持一致，比如是否包含间接成本。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:6d16493edbb05a17aa80f80e,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,BAC 在挣值管理中表示什么？,完工预算，即项目全部计划工作的总预算。,BAC 是预测 EAC、VAC、TCPI 的基准。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:a4f58f42a3f8457fe028fa68,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,为什么说 EV 是 EVM 的核心？,因为 EV 把实际完成量转换成预算价值，使进度和成本都能用同一口径比较。,进度比较 EV 与 PV；成本比较 EV 与 AC。没有 EV，很多绩效判断不能成立。,概念卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:9a8cd31571628e6d929ebfd3,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,SV 和 CV 的单位是什么？,货币单位，如元、万元。,SV/CV 是差值，不是天数或百分比。SPI/CPI 才是无量纲指数。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:83c92784d436924786684dbc,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,SPI 和 CPI 的判断阈值是什么？,大于 1 通常表示好，等于 1 符合计划，小于 1 表示差。,SPI < 1 是进度效率低于计划；CPI < 1 是成本效率低于计划。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:d84a74324887b3b28186af24,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,EAC 表示什么？,完工估算：根据当前绩效和假设预测项目完工总成本。,EAC 不是固定公式，公式取决于题干对未来绩效的假设。,概念卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:3d9530bbb2f874e813dd9d1f,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,ETC 表示什么？,完工尚需估算：从当前到完工还需要的成本。,常用关系：ETC = EAC - AC。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:4fff983b66c4297bdd78d2a6,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,VAC 表示什么？,完工偏差：预算 BAC 与完工估算 EAC 的差异。,VAC = BAC - EAC。VAC < 0 表示预计超预算。,概念卡,B,2,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:9d5f0336650ab8a1c29258db,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,TCPI 是回顾性指标还是前瞻性指标？,前瞻性指标。,TCPI 表示为了实现 BAC 或 EAC，剩余工作必须达到的成本绩效水平。,概念卡,B,3,上午选择,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:d65c7dd8b78556e4f3e95f09,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::上午选择 ruankao::golden_sample ruankao::importance::B ruankao::topic ruankao::topic::T-COST-002 ruankao::type::概念卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,SV 的公式、含义和判断规则是什么？,SV = EV - PV。SV > 0 进度提前；SV = 0 符合计划；SV < 0 进度滞后。,例：EV=90，PV=100，则 SV=-10，进度滞后。,公式卡,A,2,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:c0376d64708d1ade3bb4c9da,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,CV 的公式、含义和判断规则是什么？,CV = EV - AC。CV > 0 成本节约；CV = 0 符合预算；CV < 0 成本超支。,例：EV=90，AC=110，则 CV=-20，成本超支。,公式卡,A,2,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:1603c74450c1037216a102f4,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,SPI 的公式、含义和判断规则是什么？,SPI = EV / PV。SPI > 1 进度效率高于计划；SPI < 1 进度效率低于计划。,例：EV=80，PV=100，则 SPI=0.8，进度滞后。,公式卡,A,2,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:75b7517724d16991ba09da46,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,CPI 的公式、含义和判断规则是什么？,CPI = EV / AC。CPI > 1 成本效率高；CPI < 1 成本效率低，成本超支。,例：EV=80，AC=100，则 CPI=0.8，每花 1 元只挣得 0.8 元预算价值。,公式卡,A,2,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:8d80566854b4bac3e04d3a31,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,非典型偏差下 EAC 怎么算？,EAC = AC + (BAC - EV)。,题干信号：一次性、偶然、不会再出现、已纠正。例：AC=200，BAC=500，EV=180，则 EAC=520。,公式卡,A,3,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:da5319cec7689fac12873f97,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,典型偏差会延续时 EAC 怎么算？,EAC = BAC / CPI。,题干信号：当前绩效将持续、按目前趋势、没有改善迹象。例：BAC=1000，CPI=0.8，则 EAC=1250。,公式卡,A,3,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:3b7bbeeabe3dcb9ba4d6b9d2,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,重新估算剩余工作时 EAC 怎么算？,EAC = AC + 自下而上重新估算的 ETC。,适用：原估算假设严重失效，需要重新估算剩余工作。,公式卡,A,3,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:62be9494d3a0e012beeeb586,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::3 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
软考::系统集成项目管理工程师::专题学习::成本管理::T-COST-002_挣值管理与成本绩效分析,RuankaoTopicCard,ETC 的常用公式是什么？,ETC = EAC - AC。,例：EAC=950，AC=380，则 ETC=570。,公式卡,A,2,计算题,成本管理,T-COST-002,挣值管理与成本绩效分析,anki_pilot/T-COST-002/cards.csv,golden pilot card,,,,,,,,,,,,sha256:95f70a8506ca77959f1b8f70,ruankao ruankao::anki_build::20260520_221409 ruankao::difficulty::2 ruankao::domain::成本管理 ruankao::exam_use::计算题 ruankao::formula ruankao::golden_sample ruankao::importance::A ruankao::topic ruankao::topic::T-COST-002 ruankao::type::公式卡,100,final,A：通过质量门禁
